Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
IDA & IBRD total,IBT,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,3399854.13424025,
IDA & IBRD total,IBT,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,38.9554257943048,
IDA & IBRD total,IBT,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,91.7598698595254,
IDA & IBRD total,IBT,AG.LND.FRST.K2,Forest area (sq. km),1998,31781302.802,
IDA & IBRD total,IBT,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,1217.43896538766,
IDA & IBRD total,IBT,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,38.7982308059182,
IDA & IBRD total,IBT,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,67.1147923869276,
IDA & IBRD total,IBT,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,63.0251026421325,
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,64.9807598225598,
IDA & IBRD total,IBT,SP.POP.TOTL,"Population, total",1998,4919044671.0,
IDA & IBRD total,IBT,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,11.5882902145386,
IDA & IBRD total,IBT,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.81371633019796,
IDA blend,IDB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,1.27813821038581,
IDA blend,IDB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,117755.642115989,
IDA blend,IDB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,4.80674432142518,
IDA blend,IDB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,46.6883226137984,
IDA blend,IDB,AG.LND.FRST.K2,Forest area (sq. km),1998,1374984.658,
IDA blend,IDB,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,506.795072227356,
IDA blend,IDB,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,36.3647298841844,
IDA blend,IDB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,56.2219695095545,
IDA blend,IDB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,53.7980656667703,
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,54.958808847896,
IDA blend,IDB,SP.POP.TOTL,"Population, total",1998,342980973.0,
IDA blend,IDB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,4.68458986282349,
IDA blend,IDB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.05536059499217,
IDA only,IDX,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,2.05660172619184,
IDA only,IDX,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,121974.845182996,
IDA only,IDX,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,0.670873988255366,
IDA only,IDX,AG.LND.FRST.K2,Forest area (sq. km),1998,5800254.502,
IDA only,IDX,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,430.851190621946,
IDA only,IDX,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,40.7470930845293,
IDA only,IDX,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,57.0115076971892,
IDA only,IDX,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,54.1504856406728,
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,55.583083622841,
IDA only,IDX,SP.POP.TOTL,"Population, total",1998,684006262.0,
IDA only,IDX,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,4.15830993652344,
IDA only,IDX,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),1998,70.2536773681641,
IDA only,IDX,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,4.40691596685553,
IDA total,IDA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,1.62294007262312,
IDA total,IDA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,239996.085587846,
IDA total,IDA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,2.77170630236864,
IDA total,IDA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,30.9533865660993,
IDA total,IDA,AG.LND.FRST.K2,Forest area (sq. km),1998,7175239.16,
IDA total,IDA,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,455.116497629789,
IDA total,IDA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,39.4041789708049,
IDA total,IDA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,56.749903651468,
IDA total,IDA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,54.0314384451114,
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,55.3746120631498,
IDA total,IDA,SP.POP.TOTL,"Population, total",1998,1026987235.0,
IDA total,IDA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,4.54545021057129,
IDA total,IDA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,4.59029549461598,
Late-demographic dividend,LTE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,4.04811563803039,
Late-demographic dividend,LTE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,1723983.56906423,
Late-demographic dividend,LTE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,42.1141579773624,
Late-demographic dividend,LTE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,131.991596795918,
Late-demographic dividend,LTE,AG.LND.FRST.K2,Forest area (sq. km),1998,17605816.815,
Late-demographic dividend,LTE,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,1666.40971438791,
Late-demographic dividend,LTE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,44.3669457426315,
Late-demographic dividend,LTE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,73.3215491954546,
Late-demographic dividend,LTE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,67.7348507975669,
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,70.3916193140682,
Late-demographic dividend,LTE,SP.POP.TOTL,"Population, total",1998,2012567157.0,
Late-demographic dividend,LTE,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,13.1348600387573,
Late-demographic dividend,LTE,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.08604228467331,
Latin America & Caribbean (excluding high income),LAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,7.64958977952024,
Latin America & Caribbean (excluding high income),LAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,732552.923,
Latin America & Caribbean (excluding high income),LAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,3.96641209035961,
Latin America & Caribbean (excluding high income),LAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,87.2866985469763,
Latin America & Caribbean (excluding high income),LAC,AG.LND.FRST.K2,Forest area (sq. km),1998,9539553.56,
Latin America & Caribbean (excluding high income),LAC,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,4413.66984465268,
Latin America & Caribbean (excluding high income),LAC,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,38.1395854268417,
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,73.9709768107294,
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,67.6452804999917,
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,70.7619687679337,
Latin America & Caribbean (excluding high income),LAC,SP.POP.TOTL,"Population, total",1998,455022950.0,
Latin America & Caribbean (excluding high income),LAC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,19.4914302825928,
Latin America & Caribbean (excluding high income),LAC,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,10.5237461391816,
Latin America & the Caribbean (IDA & IBRD countries),TLA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,7.55829548318255,
Latin America & the Caribbean (IDA & IBRD countries),TLA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,831646.264,
Latin America & the Caribbean (IDA & IBRD countries),TLA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,4.70539108166935,
Latin America & the Caribbean (IDA & IBRD countries),TLA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,90.9297248115753,
Latin America & the Caribbean (IDA & IBRD countries),TLA,AG.LND.FRST.K2,Forest area (sq. km),1998,10230129.2,
Latin America & the Caribbean (IDA & IBRD countries),TLA,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,4491.39133675209,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,38.1205855907425,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,74.1334489313795,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,67.7253939020411,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,70.8835816502419,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.POP.TOTL,"Population, total",1998,489832061.0,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,20.4223709106445,
Latin America & the Caribbean (IDA & IBRD countries),TLA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,10.6550008134902,
Least developed countries: UN classification,LDC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,0.979543127137632,
Least developed countries: UN classification,LDC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,65954.1691058126,
Least developed countries: UN classification,LDC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,0.112211271738057,
Least developed countries: UN classification,LDC,AG.LND.FRST.K2,Forest area (sq. km),1998,6105967.917,
Least developed countries: UN classification,LDC,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,295.277363328891,
Least developed countries: UN classification,LDC,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,41.4376858752971,
Least developed countries: UN classification,LDC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,55.9867877773603,
Least developed countries: UN classification,LDC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,53.2004397111505,
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,54.5585377390314,
Least developed countries: UN classification,LDC,SP.POP.TOTL,"Population, total",1998,625164142.0,
Least developed countries: UN classification,LDC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,3.28684997558594,
Least developed countries: UN classification,LDC,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),1998,67.5538635253906,
Least developed countries: UN classification,LDC,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,3.99770120524067,
Middle East & North Africa (excluding high income),MNA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,0.707595920330654,
Middle East & North Africa (excluding high income),MNA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,490956.295,
Middle East & North Africa (excluding high income),MNA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,2.51998612398658,
Middle East & North Africa (excluding high income),MNA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,73.6897876893542,
Middle East & North Africa (excluding high income),MNA,AG.LND.FRST.K2,Forest area (sq. km),1998,193457.794,
Middle East & North Africa (excluding high income),MNA,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,1711.89870506158,
Middle East & North Africa (excluding high income),MNA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,18.4762096289124,
Middle East & North Africa (excluding high income),MNA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,70.4774911049399,
Middle East & North Africa (excluding high income),MNA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,67.0859890078855,
Middle East & North Africa (excluding high income),MNA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,68.7457894596679,
Middle East & North Africa (excluding high income),MNA,SP.POP.TOTL,"Population, total",1998,269440674.0,
Middle East & North Africa (excluding high income),MNA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,18.3605995178223,
Middle East & North Africa (excluding high income),MNA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,17.0763215574265,
Middle East & North Africa (IDA & IBRD countries),TMN,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,0.707595920330654,
Middle East & North Africa (IDA & IBRD countries),TMN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,489493.162,
Middle East & North Africa (IDA & IBRD countries),TMN,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,2.54741770991441,
Middle East & North Africa (IDA & IBRD countries),TMN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,73.6897876893542,
Middle East & North Africa (IDA & IBRD countries),TMN,AG.LND.FRST.K2,Forest area (sq. km),1998,193366.994,
Middle East & North Africa (IDA & IBRD countries),TMN,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,1714.46899160669,
Middle East & North Africa (IDA & IBRD countries),TMN,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,18.5008600110258,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,70.4610282035568,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,67.0650694861159,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,68.7268994822835,
Middle East & North Africa (IDA & IBRD countries),TMN,SP.POP.TOTL,"Population, total",1998,266664106.0,
Middle East & North Africa (IDA & IBRD countries),TMN,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,18.3370990753174,
Middle East & North Africa (IDA & IBRD countries),TMN,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,17.1311512062319,
OECD members,OED,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,13.0813804497594,
OECD members,OED,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,5557298.163,
OECD members,OED,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,38.2654397528675,
OECD members,OED,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,132.230138487804,
OECD members,OED,AG.LND.FRST.K2,Forest area (sq. km),1998,11503245.199,
OECD members,OED,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,21747.9230806825,
OECD members,OED,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,42.0733680679834,
OECD members,OED,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,79.7037069568526,
OECD members,OED,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,73.3490017304081,
OECD members,OED,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,76.4569942956503,
OECD members,OED,SP.POP.TOTL,"Population, total",1998,1183546848.0,
OECD members,OED,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,48.0545082092285,
OECD members,OED,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,8.01609324472651,
Other small states,OSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,3.17625052387329,
Other small states,OSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,38872.4961565575,
Other small states,OSS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,2.33754108178863,
Other small states,OSS,AG.LND.FRST.K2,Forest area (sq. km),1998,620296.692,
Other small states,OSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,3734.03046199614,
Other small states,OSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,40.6252632706598,
Other small states,OSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,62.9905853173547,
Other small states,OSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,58.4760530104663,
Other small states,OSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,60.6321946530812,
Other small states,OSS,SP.POP.TOTL,"Population, total",1998,20163900.0,
Other small states,OSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,9.02762031555176,
Other small states,OSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,17.6484819623495,
Pacific island small states,PSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,1657.484,
Pacific island small states,PSS,AG.LND.FRST.K2,Forest area (sq. km),1998,42703.78,
Pacific island small states,PSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,1780.42836276544,
Pacific island small states,PSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,38.5256688826631,
Pacific island small states,PSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,67.7869889859158,
Pacific island small states,PSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,64.5226295353974,
Pacific island small states,PSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,66.0760892163747,
Pacific island small states,PSS,SP.POP.TOTL,"Population, total",1998,1917140.0,
Pacific island small states,PSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,8.7734899520874,
Pacific island small states,PSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,3.27015728020573,
Post-demographic dividend,PST,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,13.765302230832,
Post-demographic dividend,PST,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,5216025.141,
Post-demographic dividend,PST,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,37.801631977709,
Post-demographic dividend,PST,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,124.573289541846,
Post-demographic dividend,PST,AG.LND.FRST.K2,Forest area (sq. km),1998,9899223.101,
Post-demographic dividend,PST,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,24448.7525790668,
Post-demographic dividend,PST,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,43.6897900644959,
Post-demographic dividend,PST,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,80.3092248578646,
Post-demographic dividend,PST,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,73.8621787103772,
Post-demographic dividend,PST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,76.9991512254438,
Post-demographic dividend,PST,SP.POP.TOTL,"Population, total",1998,1010593820.0,
Post-demographic dividend,PST,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,55.7447509765625,
Post-demographic dividend,PST,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,7.92816823896323,
Pre-demographic dividend,PRE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,0.978629657752849,
Pre-demographic dividend,PRE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,138848.12519939,
Pre-demographic dividend,PRE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,0.0728452662479367,
Pre-demographic dividend,PRE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,8.73356812845565,
Pre-demographic dividend,PRE,AG.LND.FRST.K2,Forest area (sq. km),1998,5959719.192,
Pre-demographic dividend,PRE,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,420.156672369883,
Pre-demographic dividend,PRE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,45.0644855312535,
Pre-demographic dividend,PRE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,51.7703828120391,
Pre-demographic dividend,PRE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,48.6149009978011,
Pre-demographic dividend,PRE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,50.1547642914154,
Pre-demographic dividend,PRE,SP.POP.TOTL,"Population, total",1998,521617701.0,
Pre-demographic dividend,PRE,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,3.6273500919342,
Pre-demographic dividend,PRE,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,4.64326817363622,
Small states,SST,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,2.42750242220162,
Small states,SST,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,60499.4644438149,
Small states,SST,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,1.74749965829815,
Small states,SST,AG.LND.FRST.K2,Forest area (sq. km),1998,1031185.112,
Small states,SST,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,3818.01274431786,
Small states,SST,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,40.6978989096323,
Small states,SST,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,65.6033452104011,
Small states,SST,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,61.2596488913581,
Small states,SST,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,63.3449799312488,
Small states,SST,SP.POP.TOTL,"Population, total",1998,28504891.0,
Small states,SST,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,9.37205982208252,
Small states,SST,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,17.2969063193778,
South Asia (IDA & IBRD),TSA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,2.01966959158168,
South Asia (IDA & IBRD),TSA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,334294.721,
South Asia (IDA & IBRD),TSA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,56.6585616901328,
South Asia (IDA & IBRD),TSA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,98.6313079634921,
South Asia (IDA & IBRD),TSA,AG.LND.FRST.K2,Forest area (sq. km),1998,851447.085,
South Asia (IDA & IBRD),TSA,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,416.9828765771,
South Asia (IDA & IBRD),TSA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,25.1729233908987,
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,62.7873312744773,
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,61.2180333691654,
South Asia (IDA & IBRD),TSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,61.969708804063,
South Asia (IDA & IBRD),TSA,SP.POP.TOTL,"Population, total",1998,1339202700.0,
South Asia (IDA & IBRD),TSA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,6.68451023101807,
South Asia (IDA & IBRD),TSA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,5.62323696954718,
Sub-Saharan Africa (excluding high income),SSA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,1.95194241168494,
Sub-Saharan Africa (excluding high income),SSA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,138851.823038404,
Sub-Saharan Africa (excluding high income),SSA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,63.95105320567,
Sub-Saharan Africa (excluding high income),SSA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,12.707701124403,
Sub-Saharan Africa (excluding high income),SSA,AG.LND.FRST.K2,Forest area (sq. km),1998,7077477.484,
Sub-Saharan Africa (excluding high income),SSA,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,624.272590388899,
Sub-Saharan Africa (excluding high income),SSA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,46.2914449589802,
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,51.8444440487957,
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,48.4756262156185,
Sub-Saharan Africa (excluding high income),SSA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1998,50.1157162221129,
Sub-Saharan Africa (excluding high income),SSA,SP.POP.TOTL,"Population, total",1998,631321857.0,
Sub-Saharan Africa (excluding high income),SSA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",1998,4.07171010971069,
Sub-Saharan Africa (excluding high income),SSA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",1998,6.78887564825984,
Sub-Saharan Africa (IDA & IBRD countries),TSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1998,1.95194241168494,
Sub-Saharan Africa (IDA & IBRD countries),TSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1998,139285.582245016,
Sub-Saharan Africa (IDA & IBRD countries),TSS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1998,63.9020871506545,
Sub-Saharan Africa (IDA & IBRD countries),TSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1998,12.707701124403,
Sub-Saharan Africa (IDA & IBRD countries),TSS,AG.LND.FRST.K2,Forest area (sq. km),1998,7077814.484,
Sub-Saharan Africa (IDA & IBRD countries),TSS,NY.GDP.PCAP.CD,GDP per capita (current US$),1998,625.165252034473,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",1998,46.2914449589802,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1998,51.8474602287743,
Sub-Saharan Africa (IDA & IBRD countries),TSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1998,48.4780245097476,
